time,lat,lon,depth,chla_acs
43577.22569,32.933236,-157.999656,6,0.053953
43577.225,32.933251,-157.999651,6,0.053702
43577.22431,32.933266,-157.999658,6,0.053357
43577.22361,32.93329,-157.999625,6,0.057563
43577.22292,32.933297,-157.999661,6,0.058766
43577.22222,32.9333,-157.99967,6,0.056306
43577.22153,32.9333,-157.999666,6,0.055533
43577.22083,32.933301,-157.999659,6,0.057484
43577.22014,32.933308,-157.99966,6,0.05452
43577.21944,32.933301,-157.999663,6,0.054233
43577.21875,32.933303,-157.999658,6,0.052921
43577.21806,32.933278,-157.999661,6,0.054467
43577.21736,32.933254,-157.999655,6,0.05432
43577.21667,32.933239,-157.999649,6,0.054678
43577.21597,32.933231,-157.999635,6,0.052683
43577.21528,32.933211,-157.999644,6,0.053699
43577.20764,32.933127,-157.999622,6,0.052192
43577.20694,32.933129,-157.999606,6,0.045443
43577.20625,32.93311,-157.999591,6,0.046279
43577.20556,32.933104,-157.999598,6,0.047207
43577.20486,32.933104,-157.999593,6,0.048047
43577.20417,32.933113,-157.999598,6,0.050786
43577.20347,32.933125,-157.999601,6,0.051188
43577.20278,32.933132,-157.999627,6,0.054148
43577.20208,32.933118,-157.999608,6,0.050589
43577.20139,32.933097,-157.999604,6,0.050985
43577.20069,32.933079,-157.999618,6,0.049474
43577.2,32.933065,-157.999584,6,0.0475
43577.19931,32.933039,-157.999585,6,0.050429
43577.19861,32.933014,-157.999563,6,0.05011
43577.19792,32.932996,-157.999571,6,0.0497
43577.19722,32.932986,-157.999566,6,0.05078
43577.19653,32.932981,-157.999551,6,0.050265
43577.19583,32.932978,-157.999553,6,0.049753
43577.19514,32.932972,-157.99954,6,0.050742
43577.19444,32.932973,-157.999566,6,0.052045
43577.19375,32.932978,-157.999559,6,0.051571
43577.19306,32.932989,-157.99955,6,0.051421
43577.19236,32.932984,-157.999551,6,0.050755
43577.19167,32.932992,-157.999578,6,0.047525
43577.19097,32.933012,-157.999564,6,0.051032
43577.19028,32.933056,-157.999551,6,0.0464
43577.18958,32.933082,-157.999596,6,0.048193
43577.18889,32.933093,-157.999599,6,0.051222
43577.18819,32.933102,-157.999592,6,0.050427
43577.1875,32.933117,-157.999626,6,0.046941
43577.18681,32.933129,-157.999611,6,0.047061
43577.18611,32.933123,-157.999599,6,0.048277
43577.18542,32.933128,-157.999636,6,0.050556
43577.18472,32.933127,-157.999628,6,0.051381
43577.18403,32.933144,-157.999626,6,0.051807
43577.18333,32.933152,-157.999633,6,0.051958
43577.18264,32.933157,-157.999645,6,0.051365
43577.18194,32.933149,-157.999644,6,0.050898
43577.18125,32.933145,-157.999626,6,0.051742
43577.18056,32.933134,-157.999627,6,0.048111
43577.17986,32.933126,-157.999633,6,0.047714
43577.17917,32.933121,-157.999635,6,0.047852
43577.17847,32.933136,-157.999638,6,0.048463
43577.17778,32.933153,-157.999631,6,0.047287
43577.17708,32.933139,-157.999623,6,0.049361
43577.17639,32.933142,-157.999643,6,0.050869
43577.17569,32.933139,-157.999632,6,0.051847
43577.175,32.933145,-157.999613,6,0.051307
43577.17431,32.93316,-157.999633,6,0.051192
43577.17361,32.93316,-157.999653,6,0.0465
43577.16597,32.933361,-157.999766,6,0.052119
43577.16528,32.933348,-157.999763,6,0.0508
43577.16458,32.933364,-157.999743,6,0.053941
43577.16389,32.933371,-157.999746,6,0.051991
43577.16319,32.933358,-157.999763,6,0.053607
43577.1625,32.933351,-157.999748,6,0.054607
43577.16181,32.93334,-157.999756,6,0.053737
43577.16111,32.933345,-157.999738,6,0.053815
43577.16042,32.933349,-157.999761,6,0.056621
43577.15972,32.933368,-157.999761,6,0.052178
43577.15903,32.933379,-157.999762,6,0.05107
43577.15833,32.933399,-157.999756,6,0.052478
43577.15764,32.933408,-157.999786,6,0.050777
43577.15694,32.933428,-157.999769,6,0.050607
43577.15625,32.933429,-157.999799,6,0.052115
43577.15556,32.933434,-157.99981,6,0.055502
43577.15486,32.933441,-157.999799,6,0.056878
43577.15417,32.933437,-157.999797,6,0.053553
43577.15347,32.933435,-157.99981,6,0.053564
43577.15278,32.933453,-157.999784,6,0.052933
43577.15208,32.933472,-157.999809,6,0.052111
43577.15139,32.933466,-157.999827,6,0.051646
43577.15069,32.933457,-157.999802,6,0.051718
43577.15,32.93345,-157.999813,6,0.05103
43577.14931,32.933451,-157.999809,6,0.055396
43577.14861,32.933445,-157.999815,6,0.054808
43577.14792,32.933444,-157.999821,6,0.053577
43577.14722,32.93344,-157.999825,6,0.051292
43577.14653,32.933411,-157.999818,6,0.053868
43577.14583,32.933387,-157.999809,6,0.056255
43577.14514,32.933385,-157.999814,6,0.054841
43577.14444,32.933412,-157.999788,6,0.050289
43577.14375,32.933444,-157.999814,6,0.050212
43577.14306,32.933478,-157.999856,6,0.050417
43577.14236,32.933469,-157.999849,6,0.051145
43577.14167,32.933462,-157.99985,6,0.049868
43577.14097,32.933475,-157.999854,6,0.047766
43577.14028,32.933506,-157.999866,6,0.049825
43577.13958,32.933554,-157.999851,6,0.050818
43577.13889,32.933624,-157.999913,6,0.045717
43577.13819,32.93364,-157.999963,6,0.04558
43577.1375,32.933647,-157.999987,6,0.046404
43577.13681,32.93367,-157.999959,6,0.050952
43577.13611,32.933681,-157.999994,6,0.050082
43577.13542,32.933719,-157.999966,6,0.050502
43577.13472,32.933719,-158.000017,6,0.053387
43577.13403,32.933715,-158.000001,6,0.055367
43577.13333,32.933688,-158.000015,6,0.051857
43577.13264,32.933684,-157.999994,6,0.049288
43577.13194,32.933668,-158.000005,6,0.047048
43577.12431,32.93368,-158.00001,6,0.056613
43577.12361,32.933665,-158.000013,6,0.054174
43577.12292,32.933647,-158,6,0.05709
43577.12222,32.933619,-157.999969,6,0.054287
43577.12153,32.933593,-157.999973,6,0.053045
43577.12083,32.933562,-157.999958,6,0.05332
43577.12014,32.933546,-157.999932,6,0.053549
43577.11944,32.933527,-157.999947,6,0.054163
43577.11875,32.933498,-157.999955,6,0.05547
43577.11806,32.933474,-157.999912,6,0.058057
43577.11736,32.933452,-157.999911,6,0.05762
43577.11667,32.933444,-157.999891,6,0.056746
43577.11597,32.93345,-157.999891,6,0.053771
43577.11528,32.933447,-157.999899,6,0.057186
43577.11458,32.93343,-157.999921,6,0.052373
43577.11389,32.933442,-157.999893,6,0.054454
43577.11319,32.933459,-157.999922,6,0.05519
43577.1125,32.933508,-157.999927,6,0.052138
43577.11181,32.933563,-157.999938,6,0.054898
43577.11111,32.933615,-157.999985,6,0.05498
43577.11042,32.933674,-158.000027,6,0.053959
43577.10972,32.933703,-158.000038,6,0.053233
43577.10903,32.93375,-158.000048,6,0.053525
43577.10833,32.933767,-158.000122,6,0.053316
43577.10764,32.93374,-158.000107,6,0.053604
43577.10694,32.933722,-158.000082,6,0.056259
43577.10625,32.933699,-158.000058,6,0.052065
43577.10556,32.933673,-158.000046,6,0.052935
43577.10486,32.933666,-158.000038,6,0.053753
43577.10417,32.933641,-158.000033,6,0.050181
43577.10347,32.933608,-158.000008,6,0.049848
43577.10278,32.933611,-157.999988,6,0.048877
43577.10208,32.933601,-157.999989,6,0.050051
43577.10139,32.933602,-157.999969,6,0.049492
43577.10069,32.933589,-157.99999,6,0.050279
43577.1,32.933602,-158.000001,6,0.054446
43577.09931,32.933609,-158.000023,6,0.056117
43577.09861,32.933651,-158.000004,6,0.058718
43577.09792,32.933689,-158.000042,6,0.05553
43577.09722,32.933673,-158.000048,6,0.056036
43577.09653,32.933627,-158.000026,6,0.058444
43577.09583,32.933622,-158.000016,6,0.052989
43577.09514,32.933613,-158.000015,6,0.055465
43577.09444,32.933605,-158.000006,6,0.053714
43577.09375,32.933591,-158.000018,6,0.054154
43577.09306,32.933593,-158,6,0.05764
43577.09236,32.933634,-157.999979,6,0.05672
43577.09167,32.933617,-158.000038,6,0.054331
43577.09097,32.933617,-158.000011,6,0.057682
43577.09028,32.933607,-158.000014,6,0.062642
43577.08264,32.933513,-157.99993,6,0.049088
43577.08194,32.933474,-157.999925,6,0.051409
43577.08125,32.933455,-157.99991,6,0.049466
43577.08056,32.933441,-157.999886,6,0.047991
43577.07986,32.933415,-157.999883,6,0.049389
43577.07917,32.9334,-157.999861,6,0.049094
43577.07847,32.933393,-157.999863,6,0.049995
43577.07778,32.933356,-157.999865,6,0.049056
43577.07708,32.933323,-157.999839,6,0.049801
43577.07639,32.933309,-157.999815,6,0.052
43577.07569,32.933304,-157.999809,6,0.050395
43577.075,32.93331,-157.99981,6,0.050511
43577.07431,32.933315,-157.999802,6,0.050377
43577.07361,32.933299,-157.999802,6,0.051564
43577.07292,32.933271,-157.999793,6,0.051462
43577.07222,32.933264,-157.999787,6,0.050716
43577.07153,32.933251,-157.999789,6,0.050981
43577.07083,32.933245,-157.999767,6,0.051108
43577.07014,32.933221,-157.99978,6,0.051205
43577.06944,32.933211,-157.999755,6,0.050797
43577.06875,32.933185,-157.999753,6,0.04981
43577.06806,32.933155,-157.99975,6,0.050703
43577.06736,32.933154,-157.999705,6,0.05107
43577.06667,32.933132,-157.999713,6,0.049207
43577.06597,32.933122,-157.999722,6,0.049177
43577.06528,32.933112,-157.999718,6,0.049483
43577.06458,32.933079,-157.999698,6,0.048849
43577.06389,32.933051,-157.999692,6,0.048842
43577.06319,32.933034,-157.999666,6,0.046454
43577.0625,32.933003,-157.999678,6,0.049798
43577.06181,32.932957,-157.999665,6,0.049859
43577.06111,32.93294,-157.999629,6,0.05078
43577.06042,32.932935,-157.999613,6,0.050515
43577.05972,32.932923,-157.999629,6,0.051363
43577.05903,32.932903,-157.999635,6,0.05349
43577.05833,32.932896,-157.999627,6,0.049981
43577.05764,32.932898,-157.999618,6,0.049797
43577.05694,32.932922,-157.99962,6,0.049228
43577.05625,32.93292,-157.999622,6,0.049401
43577.05556,32.932919,-157.999628,6,0.049228
43577.05486,32.932902,-157.999626,6,0.050404
43577.05417,32.932903,-157.999588,6,0.051015
43577.05347,32.932904,-157.999619,6,0.051182
43577.05278,32.932891,-157.999592,6,0.051994
43577.05208,32.932869,-157.999617,6,0.049383
43577.05139,32.932868,-157.999603,6,0.050715
43577.05069,32.9329,-157.999592,6,0.050095
43577.05,32.932896,-157.999615,6,0.049863
43577.04931,32.932888,-157.999611,6,0.05214
43577.04861,32.932891,-157.999595,6,0.044931
43577.04097,32.932766,-157.999559,6,0.054062
43577.04028,32.932752,-157.999544,6,0.053411
43577.03958,32.932715,-157.999564,6,0.055789
43577.03889,32.932693,-157.999512,6,0.054525
43577.03819,32.932677,-157.999536,6,0.055931
43577.0375,32.932657,-157.999531,6,0.055712
43577.03681,32.93264,-157.999527,6,0.055307
43577.03611,32.932628,-157.999513,6,0.058751
43577.03542,32.932665,-157.999492,6,0.059936
43577.03472,32.93273,-157.999502,6,0.055332
43577.03403,32.932792,-157.999542,6,0.053901
43577.03333,32.932853,-157.999621,6,0.054469
43577.03264,32.932923,-157.999732,6,0.054089
43577.03194,32.933137,-157.999827,6,0.055348
43577.03125,32.933633,-157.999869,6,0.053583
43577.03056,32.934486,-157.999882,6,0.053586
43577.02986,32.935599,-157.999865,6,0.058113
43577.02917,32.936988,-157.999882,6,0.052946
43577.02847,32.938429,-157.999888,6,0.050219
43577.02778,32.939848,-157.999913,6,0.053616
43577.02708,32.941212,-157.99992,6,0.053603
43577.02639,32.942615,-157.999959,6,0.053133
43577.02569,32.944069,-157.999945,6,0.049994
43577.025,32.945535,-157.999946,6,0.059925
43577.02431,32.947167,-157.99994,6,0.056518
43577.02361,32.948972,-157.999928,6,0.055343
43577.02292,32.950766,-157.999925,6,0.055471
43577.02222,32.952542,-157.999945,6,0.054678
43577.02153,32.954214,-157.9999,6,0.055693
43577.02083,32.955924,-157.999886,6,0.054115
43577.02014,32.957731,-157.99989,6,0.054268
43577.01944,32.959519,-157.999895,6,0.054806
43577.01875,32.961291,-157.999895,6,0.054548
43577.01806,32.963092,-157.999927,6,0.054586
43577.01736,32.964861,-157.999965,6,0.054636
43577.01667,32.966646,-158.000003,6,0.05444
43577.01597,32.968379,-158.000026,6,0.054969
43577.01528,32.970056,-158.000029,6,0.054825
43577.01458,32.971805,-158.000066,6,0.058358
43577.01389,32.973612,-158.000098,6,0.056128
43577.01319,32.97543,-158.000141,6,0.055484
43577.0125,32.977215,-158.000138,6,0.056147
43577.01181,32.978977,-158.000115,6,0.055984
43577.01111,32.980755,-158.000072,6,0.052957
43577.01042,32.982559,-158.000038,6,0.055943
43577.00972,32.984375,-157.999993,6,0.053002
43577.00903,32.98617,-157.999958,6,0.0564
43577.00833,32.987957,-157.999943,6,0.0566
43577.00764,32.989718,-157.999939,6,0.05906
43577.00694,32.99145,-157.999921,6,0.065963
43576.99931,33.01067,-157.999681,6,0.053785
43576.99861,33.012348,-157.999693,6,0.056052
43576.99792,33.014094,-157.999704,6,0.053607
43576.99722,33.015866,-157.999715,6,0.051772
43576.99653,33.017624,-157.999729,6,0.053076
43576.99583,33.01939,-157.999781,6,0.052253
43576.99514,33.021179,-157.999788,6,0.053932
43576.99444,33.022988,-157.999828,6,0.050955
43576.99375,33.024769,-157.999856,6,0.054903
43576.99306,33.026559,-157.999897,6,0.055243
43576.99236,33.028295,-157.999898,6,0.054481
43576.99167,33.029955,-157.999852,6,0.054125
43576.99097,33.031653,-157.99981,6,0.05442
43576.99028,33.033416,-157.999782,6,0.054171
43576.98958,33.03516,-157.999751,6,0.054292
43576.98889,33.036898,-157.999752,6,0.049345
43576.98819,33.038662,-157.999751,6,0.048561
43576.9875,33.040414,-157.999757,6,0.049426
43576.98681,33.042157,-157.999779,6,0.049356
43576.98611,33.043835,-157.999815,6,0.052768
43576.98542,33.045515,-157.999859,6,0.053799
43576.98472,33.047232,-157.999928,6,0.054103
43576.98403,33.048974,-158.00002,6,0.058549
43576.98333,33.050676,-158.000079,6,0.058532
43576.98264,33.052384,-158.000144,6,0.054915
43576.98194,33.054142,-158.000301,6,0.055242
43576.98125,33.055915,-158.000459,6,0.053395
43576.98056,33.057639,-158.000681,6,0.057484
43576.97986,33.059381,-158.000898,6,0.05766
43576.97917,33.061154,-158.00111,6,0.054302
43576.97847,33.062868,-158.001276,6,0.05836
43576.97778,33.06456,-158.001479,6,0.058079
43576.97708,33.066279,-158.001725,6,0.058372
43576.97639,33.067966,-158.001981,6,0.058429
43576.97569,33.069575,-158.002353,6,0.061209
43576.975,33.070979,-158.002458,6,0.058403
43576.97431,33.071869,-158.001434,6,0.061261
43576.97361,33.071611,-157.99992,6,0.058348
43576.97292,33.070228,-157.999235,6,0.059277
43576.97222,33.068438,-157.999293,6,0.059157
43576.97153,33.066615,-157.999391,6,0.058745
43576.97083,33.064845,-157.999518,6,0.058793
43576.97014,33.06319,-157.999577,6,0.059197
43576.96944,33.061517,-157.999635,6,0.058861
43576.96875,33.05984,-157.999694,6,0.055083
43576.96806,33.058099,-157.999754,6,0.060257
43576.96736,33.056284,-157.99983,6,0.056409
43576.96667,33.054474,-157.99991,6,0.060802
43576.96597,33.052658,-157.999956,6,0.057075
43576.96528,33.050755,-157.999991,6,0.055
43576.95764,33.027611,-158.000425,6,0.057245
43576.95694,33.025512,-158.000546,6,0.055811
43576.95625,33.023336,-158.000633,6,0.054117
43576.95556,33.021159,-158.000724,6,0.055213
43576.95486,33.018929,-158.000838,6,0.051498
43576.95417,33.016541,-158.000913,6,0.050915
43576.95347,33.014083,-158.000959,6,0.053462
43576.95278,33.011588,-158.001035,6,0.055117
43576.95208,33.009093,-158.001122,6,0.052084
43576.95139,33.006626,-158.001196,6,0.0505
43576.95069,33.004216,-158.001398,6,0.052881
43576.95,33.001783,-158.00162,6,0.052959
43576.94931,32.999287,-158.00187,6,0.053549
43576.94861,32.996806,-158.002101,6,0.052953
43576.94792,32.994366,-158.002284,6,0.053855
43576.94722,32.991887,-158.002524,6,0.054222
43576.94653,32.989421,-158.002738,6,0.057344
43576.94583,32.986936,-158.002929,6,0.05679
43576.94514,32.984471,-158.003152,6,0.053516
43576.94444,32.981993,-158.003354,6,0.053603
43576.94375,32.979498,-158.003547,6,0.053484
43576.94306,32.977023,-158.003761,6,0.054214
43576.94236,32.974533,-158.003977,6,0.052835
43576.94167,32.972078,-158.00415,6,0.053789
43576.94097,32.969549,-158.004344,6,0.052824
43576.94028,32.966995,-158.00453,6,0.052303
43576.93958,32.964459,-158.00473,6,0.053365
43576.93889,32.961919,-158.004876,6,0.055755
43576.93819,32.959382,-158.005045,6,0.050541
43576.9375,32.956857,-158.005164,6,0.049546
43576.93681,32.954305,-158.005309,6,0.051153
43576.93611,32.951757,-158.005436,6,0.049858
43576.93542,32.949204,-158.005538,6,0.04974
43576.93472,32.946666,-158.005605,6,0.0503
43576.93403,32.944134,-158.005675,6,0.052006
43576.93333,32.941598,-158.005769,6,0.05639
43576.93264,32.939062,-158.005849,6,0.052326
43576.93194,32.936557,-158.005903,6,0.052274
43576.93125,32.934112,-158.005901,6,0.051779
43576.93056,32.931803,-158.005827,6,0.051618
43576.92986,32.929983,-158.00467,6,0.049573
43576.92917,32.929814,-158.002404,6,0.045124
43576.92847,32.931172,-158.000833,6,0.050971
43576.92778,32.932488,-157.99972,6,0.05067
43576.92708,32.933024,-157.998899,6,0.051366
43576.92639,32.93316,-157.998554,6,0.051058
43576.92569,32.933126,-157.998501,6,0.051702
43576.925,32.933086,-157.998522,6,0.053111
43576.92431,32.933112,-157.998489,6,0.053858
43576.92361,32.933133,-157.998492,6,0.054751
43576.91597,32.93313,-157.998487,6,0.051906
43576.91528,32.933127,-157.998522,6,0.051977
43576.91458,32.933151,-157.998497,6,0.052861
43576.91389,32.933124,-157.998539,6,0.051525
43576.91319,32.933103,-157.9985,6,0.05062
43576.9125,32.933102,-157.9985,6,0.051354
43576.91181,32.933099,-157.998489,6,0.051585
43576.91111,32.933081,-157.998481,6,0.051196
43576.91042,32.933071,-157.998474,6,0.050232
43576.90972,32.933069,-157.998455,6,0.052528
43576.90903,32.933101,-157.998451,6,0.050924
43576.90833,32.933087,-157.998499,6,0.051185
43576.90764,32.933108,-157.998474,6,0.051015
43576.90694,32.933107,-157.998519,6,0.052564
43576.90625,32.933135,-157.998488,6,0.051688
43576.90556,32.933135,-157.998548,6,0.052098
43576.90486,32.933127,-157.998532,6,0.051717
43576.90417,32.933135,-157.99854,6,0.055819
43576.90347,32.933151,-157.998511,6,0.051154
43576.90278,32.933136,-157.998573,6,0.051168
43576.90208,32.933134,-157.998537,6,0.055139
43576.90139,32.933124,-157.998524,6,0.055583
43576.90069,32.933107,-157.998494,6,0.051024
43576.9,32.933082,-157.998486,6,0.054909
43576.89931,32.933061,-157.998473,6,0.05717
43576.89861,32.933046,-157.998439,6,0.054564
43576.89792,32.933032,-157.998428,6,0.055545
43576.89722,32.933022,-157.998419,6,0.055559
43576.89653,32.933021,-157.998416,6,0.055253
43576.89583,32.933006,-157.998403,6,0.056572
43576.89514,32.932991,-157.998407,6,0.051721
43576.89444,32.93301,-157.998389,6,0.054989
43576.89375,32.933014,-157.998379,6,0.051371
43576.89306,32.933015,-157.998411,6,0.05145
43576.89236,32.933029,-157.998426,6,0.050937
43576.89167,32.933019,-157.998418,6,0.050699
43576.89097,32.933017,-157.998424,6,0.050589
43576.89028,32.933033,-157.998413,6,0.0507
43576.88958,32.933003,-157.998417,6,0.050316
43576.88889,32.933005,-157.998403,6,0.049141
43576.88819,32.932998,-157.998423,6,0.049057
43576.8875,32.933011,-157.998394,6,0.049783
43576.88681,32.932988,-157.998407,6,0.049633
43576.88611,32.932991,-157.998401,6,0.049776
43576.88542,32.933,-157.998412,6,0.049956
43576.88472,32.933017,-157.998417,6,0.050635
43576.88403,32.933024,-157.99844,6,0.054188
43576.88333,32.933026,-157.998446,6,0.049113
43576.88264,32.933042,-157.998456,6,0.055614
43576.88194,32.933043,-157.998474,6,0.055987
43576.87431,32.933149,-157.998587,6,0.049734
43576.87361,32.933152,-157.998577,6,0.051557
43576.87292,32.933153,-157.998607,6,0.051729
43576.87222,32.933184,-157.998601,6,0.053138
43576.87153,32.933196,-157.998644,6,0.053738
43576.87083,32.93321,-157.998635,6,0.052106
43576.87014,32.933235,-157.998669,6,0.052415
43576.86944,32.933265,-157.998664,6,0.048805
43576.86875,32.933279,-157.998733,6,0.048724
43576.86806,32.933261,-157.998717,6,0.049081
43576.86736,32.933279,-157.998675,6,0.049445
43576.86667,32.933295,-157.998705,6,0.049908
43576.86597,32.933284,-157.99872,6,0.053547
43576.86528,32.933256,-157.998704,6,0.054299
43576.86458,32.933225,-157.998677,6,0.049899
43576.86389,32.933217,-157.998635,6,0.051433
43576.86319,32.933197,-157.998612,6,0.053226
43576.8625,32.933178,-157.998595,6,0.050006
43576.86181,32.933163,-157.998573,6,0.049622
43576.86111,32.933137,-157.998547,6,0.048603
43576.86042,32.933114,-157.998532,6,0.052266
43576.85972,32.933098,-157.998517,6,0.052916
43576.85903,32.933094,-157.998518,6,0.049134
43576.85833,32.933099,-157.998522,6,0.049249
43576.85764,32.933101,-157.998526,6,0.049104
43576.85694,32.933082,-157.998516,6,0.048704
43576.85625,32.933067,-157.998518,6,0.048863
43576.85556,32.93309,-157.998486,6,0.048451
43576.85486,32.933078,-157.998499,6,0.048827
43576.85417,32.933093,-157.99849,6,0.049907
43576.85347,32.933075,-157.998513,6,0.049925
43576.85278,32.933076,-157.998499,6,0.04991
43576.85208,32.933073,-157.998504,6,0.052875
43576.85139,32.933057,-157.998501,6,0.053294
43576.85069,32.93306,-157.998487,6,0.051764
43576.85,32.933055,-157.998479,6,0.050318
43576.84931,32.933059,-157.998502,6,0.052156
43576.84861,32.933091,-157.998468,6,0.050201
43576.84792,32.933104,-157.998499,6,0.050048
43576.84722,32.933075,-157.998506,6,0.049531
43576.84653,32.933065,-157.998495,6,0.049524
43576.84583,32.933058,-157.998482,6,0.049029
43576.84514,32.933055,-157.998482,6,0.048959
43576.84444,32.933067,-157.998465,6,0.04938
43576.84375,32.933058,-157.998489,6,0.049662
43576.84306,32.933055,-157.9985,6,0.049579
43576.84236,32.93307,-157.998474,6,0.050933
43576.84167,32.933078,-157.998506,6,0.052814
43576.84097,32.933083,-157.998517,6,0.053867
43576.84028,32.933116,-157.998503,6,0.048939
43576.83264,32.9331,-157.998543,6,0.053864
43576.83194,32.933112,-157.998548,6,0.054126
43576.83125,32.933142,-157.998558,6,0.054136
43576.83056,32.933174,-157.998596,6,0.053552
43576.82986,32.933178,-157.998624,6,0.053758
43576.82917,32.933181,-157.998652,6,0.054264
43576.82847,32.933186,-157.99866,6,0.054091
43576.82778,32.933218,-157.998667,6,0.05436
43576.82708,32.933208,-157.998694,6,0.052205
43576.82639,32.933209,-157.998716,6,0.054865
43576.82569,32.933215,-157.998708,6,0.05455
43576.825,32.933225,-157.998712,6,0.054971
43576.82431,32.933245,-157.998715,6,0.055026
43576.82361,32.933242,-157.998755,6,0.054534
43576.82292,32.933246,-157.998764,6,0.054502
43576.82222,32.933266,-157.998794,6,0.054843
43576.82153,32.933282,-157.99883,6,0.055471
43576.82083,32.93331,-157.998899,6,0.053268
43576.82014,32.933337,-157.998968,6,0.05342
43576.81944,32.933399,-157.999074,6,0.056904
43576.81875,32.933421,-157.999121,6,0.049883
43576.81806,32.933442,-157.999191,6,0.049439
43576.81736,32.933444,-157.999217,6,0.050306
43576.81667,32.933477,-157.999242,6,0.05094
43576.81597,32.933497,-157.999286,6,0.05033
43576.81528,32.933509,-157.999314,6,0.049995
43576.81458,32.933526,-157.999369,6,0.050388
43576.81389,32.933528,-157.99939,6,0.054229
43576.81319,32.933536,-157.999395,6,0.053938
43576.8125,32.933536,-157.999419,6,0.05373
43576.81181,32.933536,-157.999452,6,0.051346
43576.81111,32.933559,-157.999473,6,0.050266
43576.81042,32.933568,-157.99951,6,0.052181
43576.80972,32.9336,-157.999542,6,0.050521
43576.80903,32.933613,-157.999591,6,0.049527
43576.80833,32.933607,-157.999627,6,0.049178
43576.80764,32.933619,-157.999633,6,0.049785
43576.80694,32.933629,-157.999676,6,0.053714
43576.80625,32.933644,-157.999712,6,0.053574
43576.80556,32.933678,-157.999718,6,0.053117
43576.80486,32.933713,-157.999772,6,0.053201
43576.80417,32.933719,-157.999863,6,0.053392
43576.80347,32.933749,-157.999957,6,0.052852
43576.80278,32.93375,-157.99999,6,0.053035
43576.80208,32.933769,-158.000034,6,0.053269
43576.80139,32.93377,-158.000072,6,0.054836
43576.80069,32.933775,-158.000139,6,0.057183
43576.8,32.933801,-158.000144,6,0.053984
43576.79931,32.933794,-158.000149,6,0.053129
43576.79861,32.933794,-158.000164,6,0.054312
43576.79097,32.933829,-158.000319,6,0.051081
43576.79028,32.933827,-158.000314,6,0.051352
43576.78958,32.933829,-158.000317,6,0.050703
43576.78889,32.933829,-158.000343,6,0.054734
43576.78819,32.933856,-158.00037,6,0.054419
43576.7875,32.933833,-158.00038,6,0.054895
43576.78681,32.933853,-158.000351,6,0.055159
43576.78611,32.93384,-158.000347,6,0.051839
43576.78542,32.933841,-158.000339,6,0.050358
43576.78472,32.933821,-158.000351,6,0.05044
43576.78403,32.933836,-158.000338,6,0.050516
43576.78333,32.933839,-158.000349,6,0.051107
43576.78264,32.933827,-158.000371,6,0.047589
43576.78194,32.933835,-158.000344,6,0.050047
43576.78125,32.933822,-158.000324,6,0.04952
43576.78056,32.933807,-158.000309,6,0.047662
43576.77986,32.933803,-158.000305,6,0.047123
43576.77917,32.933802,-158.000248,6,0.050496
43576.77847,32.933791,-158.000238,6,0.050703
43576.77778,32.933776,-158.000223,6,0.051421
43576.77708,32.933785,-158.000217,6,0.050992
43576.77639,32.933801,-158.000232,6,0.051493
43576.77569,32.933794,-158.00023,6,0.047865
43576.775,32.933791,-158.000229,6,0.048985
43576.77431,32.933765,-158.000219,6,0.04638
43576.77361,32.933746,-158.000213,6,0.045757
43576.77292,32.933758,-158.000189,6,0.05049
43576.77222,32.933777,-158.000178,6,0.046261
43576.77153,32.933748,-158.000176,6,0.049459
43576.77083,32.933748,-158.000158,6,0.050146
43576.77014,32.933739,-158.000152,6,0.05003
43576.76944,32.93375,-158.000128,6,0.050454
43576.76875,32.933734,-158.000114,6,0.050439
43576.76806,32.933724,-158.000081,6,0.050682
43576.76736,32.933701,-158.000059,6,0.050333
43576.76667,32.933694,-158.00002,6,0.05036
43576.76597,32.933715,-157.999962,6,0.050127
43576.76528,32.933659,-157.999958,6,0.050428
43576.76458,32.933661,-157.999907,6,0.051128
43576.76389,32.933663,-157.999884,6,0.050856
43576.76319,32.933625,-157.999872,6,0.05087
43576.7625,32.933599,-157.999817,6,0.0505
43576.76181,32.933576,-157.999774,6,0.046896
43576.76111,32.933556,-157.999738,6,0.052048
43576.76042,32.933551,-157.999711,6,0.050128
43576.75972,32.933583,-157.999695,6,0.050228
43576.75903,32.933602,-157.999798,6,0.050259
43576.75833,32.933605,-157.999814,6,0.050953
43576.75764,32.933626,-157.999798,6,0.05516
43576.75694,32.933622,-157.999796,6,0.058378
43576.74931,32.933601,-157.999754,6,0.058109
43576.74861,32.933612,-157.999776,6,0.056473
43576.74792,32.9336,-157.999787,6,0.05618
43576.74722,32.933619,-157.999802,6,0.055545
43576.74653,32.933618,-157.999799,6,0.059088
43576.74583,32.933615,-157.999826,6,0.056879
43576.74514,32.933629,-157.99984,6,0.056145
43576.74444,32.933645,-157.999864,6,0.057099
43576.74375,32.93364,-157.999875,6,0.060205
43576.74306,32.933645,-157.999867,6,0.056056
43576.74236,32.93363,-157.999874,6,0.052112
43576.74167,32.933628,-157.999876,6,0.057006
43576.74097,32.933629,-157.999872,6,0.055347
43576.74028,32.933633,-157.999863,6,0.055326
43576.73958,32.933626,-157.999863,6,0.055619
43576.73889,32.933643,-157.999885,6,0.058931
43576.73819,32.933625,-157.999905,6,0.055836
